"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"4700854","J. Aybar",22,4,2,5,0,3,0,0,2,0,4,0,0,0,2,4,"Florida International","UCF",FALSE,TRUE,"401575460"
"4593362","S. Pinkney",16,6,0,1,0,0,6,8,3,0,0,0,1,1,2,2,"Florida International","UCF",FALSE,TRUE,"401575460"
"5106868","A. Dean",21,2,1,7,0,2,0,0,4,4,4,3,0,1,3,5,"Florida International","UCF",FALSE,TRUE,"401575460"
"4712834","D. Gittens",32,11,3,12,1,3,4,4,1,2,2,2,0,0,1,2,"Florida International","UCF",FALSE,TRUE,"401575460"
"4702675","P. Krivokapic",31,10,4,6,0,2,2,3,5,0,4,2,0,1,4,2,"Florida International","UCF",FALSE,TRUE,"401575460"
"4897497","M. Sanogo",15,7,2,4,0,0,3,6,3,0,0,0,1,2,1,1,"Florida International","UCF",FALSE,FALSE,"401575460"
"4432143","D. Wilcox",8,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,"Florida International","UCF",FALSE,FALSE,"401575460"
"5177686","J. Lipscomb",6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Florida International","UCF",FALSE,FALSE,"401575460"
"5106872","J. Grant",2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Florida International","UCF",FALSE,FALSE,"401575460"
"5106869","J. Brewer",22,9,2,5,0,2,5,7,6,1,0,0,0,1,5,0,"Florida International","UCF",FALSE,FALSE,"401575460"
"4897566","G. Pridgett Jr.",10,4,0,2,0,2,4,4,0,2,1,2,0,0,0,0,"Florida International","UCF",FALSE,FALSE,"401575460"
"4702674","J. Hawkins",15,9,3,4,3,3,0,0,1,1,7,0,0,0,1,2,"Florida International","UCF",FALSE,FALSE,"401575460"
"4700854","J. Aybar",27,14,4,8,2,3,4,4,5,2,5,4,1,2,3,2,"Florida International","Tarleton State",TRUE,TRUE,"401608781"
"4593362","S. Pinkney",11,4,1,2,0,0,2,2,0,0,2,0,1,0,0,2,"Florida International","Tarleton State",TRUE,TRUE,"401608781"
"5106868","A. Dean",28,14,6,12,2,6,0,0,2,4,4,3,0,1,1,2,"Florida International","Tarleton State",TRUE,TRUE,"401608781"
"4712834","D. Gittens",34,8,2,6,1,5,3,4,1,2,1,4,0,1,0,4,"Florida International","Tarleton State",TRUE,TRUE,"401608781"
"4702675","P. Krivokapic",19,0,0,5,0,4,0,0,3,0,1,1,0,1,2,0,"Florida International","Tarleton State",TRUE,TRUE,"401608781"
