"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5105826","B. Keita",8,0,0,2,0,0,0,0,1,0,0,0,1,0,1,2,"Western Kentucky","Tennessee Tech",TRUE,TRUE,"401823358"
"5105587","G. Newell",22,16,5,8,1,2,5,5,3,2,1,2,0,0,3,1,"Western Kentucky","Tennessee Tech",TRUE,TRUE,"401823358"
"5313163","L. Hackman",19,4,1,6,0,1,2,2,1,1,0,2,0,0,1,2,"Western Kentucky","Tennessee Tech",TRUE,TRUE,"401823358"
"5176780","T. Moore",26,16,4,10,0,0,8,9,9,1,1,1,1,4,5,1,"Western Kentucky","Tennessee Tech",TRUE,TRUE,"401823358"
"5176778","J. Edelen",9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Western Kentucky","Tennessee Tech",TRUE,TRUE,"401823358"
"5238209","N. Boyde",9,2,1,2,0,0,0,2,2,0,2,0,0,1,1,2,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5177297","L. Semona",7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5176572","L. Odiahi",5,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5106643","B. Selebangue",20,14,5,7,0,0,4,4,10,1,2,2,1,4,6,1,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5313164","A. Boone",16,2,1,7,0,0,0,2,3,0,1,4,0,1,2,1,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5242616","C. Stinnett",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5242615","K. Unseld",7,0,0,1,0,1,0,0,2,0,0,1,0,0,2,1,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5107700","C. Haffner",11,2,1,3,0,2,0,0,0,0,1,0,0,0,0,1,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"4897301","T. Murdix",19,13,5,9,0,0,3,5,6,2,2,1,0,1,5,2,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"4703009","R. Myers",21,11,3,5,1,3,4,4,1,1,1,0,0,0,1,0,"Western Kentucky","Tennessee Tech",TRUE,FALSE,"401823358"
"5105826","B. Keita",15,4,2,2,0,0,0,0,3,0,0,1,0,2,1,3,"Western Kentucky","Eastern Kentucky",FALSE,TRUE,"401823359"
"5105587","G. Newell",22,15,5,14,2,9,3,4,2,2,1,0,0,0,2,0,"Western Kentucky","Eastern Kentucky",FALSE,TRUE,"401823359"
"5313163","L. Hackman",25,13,5,8,0,1,3,5,2,2,0,1,0,0,2,2,"Western Kentucky","Eastern Kentucky",FALSE,TRUE,"401823359"
"5176780","T. Moore",31,22,8,15,1,2,5,8,6,0,0,3,0,4,2,2,"Western Kentucky","Eastern Kentucky",FALSE,TRUE,"401823359"
"4897301","T. Murdix",29,10,2,7,0,2,6,7,5,4,1,3,0,1,4,4,"Western Kentucky","Eastern Kentucky",FALSE,TRUE,"401823359"
"5238209","N. Boyde",6,0,0,1,0,0,0,2,1,0,1,0,1,0,1,0,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"5176572","L. Odiahi",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"5106643","B. Selebangue",19,6,3,4,0,0,0,0,6,1,0,0,0,1,5,2,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"5313164","A. Boone",24,14,6,13,1,4,1,2,6,5,0,3,0,1,5,1,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"5176778","J. Edelen",2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"5107700","C. Haffner",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"4703009","R. Myers",19,3,1,5,1,4,0,0,1,0,0,0,0,0,1,1,"Western Kentucky","Eastern Kentucky",FALSE,FALSE,"401823359"
"5105826","B. Keita",15,4,2,3,0,0,0,0,3,0,1,0,0,2,1,1,"Western Kentucky","Tennessee State",TRUE,TRUE,"401823360"
"5105587","G. Newell",27,12,4,9,0,3,4,6,7,1,1,0,0,2,5,3,"Western Kentucky","Tennessee State",TRUE,TRUE,"401823360"
"5313163","L. Hackman",21,9,2,7,0,2,5,6,5,0,0,3,0,1,4,0,"Western Kentucky","Tennessee State",TRUE,TRUE,"401823360"
"5176780","T. Moore",27,20,7,9,0,0,6,8,5,1,1,1,1,2,3,3,"Western Kentucky","Tennessee State",TRUE,TRUE,"401823360"
"4897301","T. Murdix",21,8,2,5,0,0,4,4,1,7,0,2,0,0,1,3,"Western Kentucky","Tennessee State",TRUE,TRUE,"401823360"
"5177297","L. Semona",4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5176572","L. Odiahi",15,7,3,3,0,0,1,1,3,0,0,0,2,1,2,4,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5106643","B. Selebangue",14,12,5,8,0,0,2,5,3,0,1,0,0,1,2,0,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5313164","A. Boone",19,11,5,8,0,2,1,2,4,3,1,1,0,1,3,4,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5242615","K. Unseld",5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5176778","J. Edelen",4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5107700","C. Haffner",14,10,4,8,2,5,0,0,2,2,1,0,0,0,2,3,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"4703009","R. Myers",14,2,1,2,0,1,0,0,1,1,2,0,0,0,1,1,"Western Kentucky","Tennessee State",TRUE,FALSE,"401823360"
"5105826","B. Keita",12,0,0,0,0,0,0,2,2,0,3,1,0,0,2,3,"Western Kentucky","Bethel (TN)",TRUE,TRUE,"401823361"
"5105587","G. Newell",16,16,4,6,3,4,5,6,2,0,0,0,0,2,0,2,"Western Kentucky","Bethel (TN)",TRUE,TRUE,"401823361"
"5313163","L. Hackman",13,7,1,4,0,0,5,8,3,1,3,4,0,0,3,1,"Western Kentucky","Bethel (TN)",TRUE,TRUE,"401823361"
"5176780","T. Moore",25,15,3,10,0,3,9,9,4,5,0,1,1,2,2,3,"Western Kentucky","Bethel (TN)",TRUE,TRUE,"401823361"
"4897301","T. Murdix",20,3,1,4,0,0,1,2,8,3,2,0,0,0,8,2,"Western Kentucky","Bethel (TN)",TRUE,TRUE,"401823361"
"5177297","L. Semona",11,0,0,1,0,1,0,0,2,0,0,1,0,0,2,0,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5176572","L. Odiahi",13,2,0,0,0,0,2,2,2,0,0,0,1,1,1,2,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5106643","B. Selebangue",17,5,2,3,0,0,1,2,3,1,2,0,0,1,2,0,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5313164","A. Boone",15,12,5,11,0,0,2,2,4,1,0,4,0,2,2,3,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5242616","C. Stinnett",2,6,2,2,1,1,1,1,1,0,0,0,0,0,1,0,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5242615","K. Unseld",19,15,5,8,4,7,1,2,2,0,0,2,1,1,1,2,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5176778","J. Edelen",8,3,1,4,1,2,0,0,2,3,0,0,0,1,1,2,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"5107700","C. Haffner",12,6,2,4,2,4,0,0,3,0,0,0,0,1,2,1,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
"4703009","R. Myers",17,7,1,6,1,5,4,5,1,2,2,0,0,1,0,0,"Western Kentucky","Bethel (TN)",TRUE,FALSE,"401823361"
