"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"4700854","J. Aybar",23,9,2,6,1,3,4,4,5,1,1,0,0,2,3,4,"Florida International","Rice",FALSE,TRUE,"401722276"
"5242117","V. Salatchoum",8,0,0,2,0,0,0,0,1,0,1,0,0,0,1,5,"Florida International","Rice",FALSE,TRUE,"401722276"
"5242115","A. Jones",15,4,2,4,0,0,0,0,1,1,0,3,0,0,1,5,"Florida International","Rice",FALSE,TRUE,"401722276"
"5106869","J. Brewer",33,18,4,11,0,3,10,12,9,4,4,3,0,2,7,3,"Florida International","Rice",FALSE,TRUE,"401722276"
"4712834","D. Gittens",28,18,6,15,2,6,4,5,1,0,0,2,0,0,1,4,"Florida International","Rice",FALSE,TRUE,"401722276"
"5177685","O. Okeke",8,0,0,4,0,0,0,0,4,0,1,0,1,3,1,2,"Florida International","Rice",FALSE,FALSE,"401722276"
"4432143","D. Wilcox",15,0,0,3,0,0,0,0,3,1,2,0,0,1,2,0,"Florida International","Rice",FALSE,FALSE,"401722276"
"5242118","K. Williams",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Florida International","Rice",FALSE,FALSE,"401722276"
"5242116","A. Williamson",34,6,3,9,0,1,0,2,6,3,0,2,2,0,6,3,"Florida International","Rice",FALSE,FALSE,"401722276"
"5177687","T. Gray",23,15,6,7,3,3,0,1,8,1,2,1,1,1,7,3,"Florida International","Rice",FALSE,FALSE,"401722276"
"5177686","J. Lipscomb",8,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,"Florida International","Rice",FALSE,FALSE,"401722276"
"5106872","J. Grant",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida International","Rice",FALSE,FALSE,"401722276"
"4700854","J. Aybar",13,9,3,4,1,2,2,2,2,1,0,1,0,2,0,5,"Florida International","Southern Utah",FALSE,TRUE,"401725791"
"5242117","V. Salatchoum",21,10,4,9,0,0,2,2,5,1,4,1,2,3,2,3,"Florida International","Southern Utah",FALSE,TRUE,"401725791"
"5242115","A. Jones",16,4,1,3,0,0,2,2,1,4,1,1,0,0,1,1,"Florida International","Southern Utah",FALSE,TRUE,"401725791"
"5106869","J. Brewer",27,22,7,16,2,5,6,10,7,1,1,0,0,2,5,0,"Florida International","Southern Utah",FALSE,TRUE,"401725791"
"4712834","D. Gittens",19,5,2,3,0,1,1,2,4,0,2,3,0,2,2,4,"Florida International","Southern Utah",FALSE,TRUE,"401725791"
"5177685","O. Okeke",13,2,1,6,0,1,0,0,4,0,0,1,0,2,2,0,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"4432143","D. Wilcox",10,0,0,1,0,0,0,0,2,0,1,0,0,0,2,3,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"5242118","K. Williams",9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"5242116","A. Williamson",30,14,6,12,0,3,2,2,0,5,3,1,0,0,0,2,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"5177687","T. Gray",23,9,3,9,2,6,1,2,1,0,0,2,1,0,1,4,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"5177686","J. Lipscomb",13,0,0,2,0,2,0,0,1,0,0,1,0,0,1,1,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"5106872","J. Grant",3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"4897566","G. Pridgett Jr.",3,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1,"Florida International","Southern Utah",FALSE,FALSE,"401725791"
"5242117","V. Salatchoum",15,16,7,9,0,1,2,2,9,1,0,1,3,4,5,0,"Florida International","Florida National",TRUE,TRUE,"401726390"
"5242116","A. Williamson",19,13,6,9,1,2,0,0,7,2,1,3,0,3,4,1,"Florida International","Florida National",TRUE,TRUE,"401726390"
"5242115","A. Jones",16,6,2,2,0,0,2,2,4,4,2,6,0,1,3,0,"Florida International","Florida National",TRUE,TRUE,"401726390"
"5106869","J. Brewer",18,16,5,9,1,4,5,6,3,6,0,0,1,1,2,1,"Florida International","Florida National",TRUE,TRUE,"401726390"
"4712834","D. Gittens",19,6,3,8,0,3,0,0,1,4,0,2,0,0,1,0,"Florida International","Florida National",TRUE,TRUE,"401726390"
"5177685","O. Okeke",21,18,8,11,1,1,1,2,10,1,4,0,0,4,6,2,"Florida International","Florida National",TRUE,FALSE,"401726390"
"4432143","D. Wilcox",12,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,"Florida International","Florida National",TRUE,FALSE,"401726390"
"5242118","K. Williams",13,2,1,2,0,0,0,0,1,1,0,0,0,1,0,1,"Florida International","Florida National",TRUE,FALSE,"401726390"
"5177689","O. Pastoriza",11,2,1,6,0,3,0,0,1,4,0,0,0,0,1,2,"Florida International","Florida National",TRUE,FALSE,"401726390"
"5177688","R. Ruiz",10,7,3,3,1,1,0,0,2,2,1,0,0,0,2,2,"Florida International","Florida National",TRUE,FALSE,"401726390"
"5177687","T. Gray",14,8,3,6,1,4,1,2,5,2,1,1,0,1,4,1,"Florida International","Florida National",TRUE,FALSE,"401726390"
"5106872","J. Grant",17,4,2,6,0,3,0,0,3,2,1,1,0,0,3,2,"Florida International","Florida National",TRUE,FALSE,"401726390"
"4897566","G. Pridgett Jr.",15,12,4,9,4,8,0,0,2,1,0,1,0,1,1,1,"Florida International","Florida National",TRUE,FALSE,"401726390"
"4700854","J. Aybar",22,8,3,6,1,4,1,2,4,0,2,1,1,3,1,2,"Florida International","Howard",TRUE,TRUE,"401726391"
"5242117","V. Salatchoum",17,0,0,2,0,0,0,0,3,0,1,0,1,1,2,3,"Florida International","Howard",TRUE,TRUE,"401726391"
"5242115","A. Jones",27,12,4,10,1,5,3,4,2,1,2,2,1,0,2,2,"Florida International","Howard",TRUE,TRUE,"401726391"
"5106869","J. Brewer",29,15,5,12,0,3,5,8,4,2,1,0,0,2,2,1,"Florida International","Howard",TRUE,TRUE,"401726391"
"4712834","D. Gittens",26,4,2,9,0,6,0,0,3,3,1,1,1,0,3,3,"Florida International","Howard",TRUE,TRUE,"401726391"
"5177685","O. Okeke",8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"Florida International","Howard",TRUE,FALSE,"401726391"
"4432143","D. Wilcox",9,6,2,3,0,0,2,2,1,0,0,0,0,0,1,0,"Florida International","Howard",TRUE,FALSE,"401726391"
"5242118","K. Williams",9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,"Florida International","Howard",TRUE,FALSE,"401726391"
"5242116","A. Williamson",31,9,4,10,1,4,0,0,6,8,1,1,0,1,5,2,"Florida International","Howard",TRUE,FALSE,"401726391"
"5177687","T. Gray",16,12,4,10,2,7,2,2,2,1,0,1,0,0,2,0,"Florida International","Howard",TRUE,FALSE,"401726391"
"5106872","J. Grant",4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,"Florida International","Howard",TRUE,FALSE,"401726391"
"4897566","G. Pridgett Jr.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida International","Howard",TRUE,FALSE,"401726391"
"4700854","J. Aybar",24,9,3,8,1,3,2,6,7,1,1,0,0,2,5,1,"Florida International","Northeastern",TRUE,TRUE,"401726043"
"5242117","V. Salatchoum",22,14,7,10,0,0,0,0,6,0,3,0,2,1,5,4,"Florida International","Northeastern",TRUE,TRUE,"401726043"
"5242115","A. Jones",22,6,3,7,0,0,0,0,1,3,1,0,0,0,1,0,"Florida International","Northeastern",TRUE,TRUE,"401726043"
"5106869","J. Brewer",22,8,3,8,0,0,2,2,4,1,2,0,1,0,4,0,"Florida International","Northeastern",TRUE,TRUE,"401726043"
"4712834","D. Gittens",26,4,2,6,0,1,0,0,3,0,0,2,0,1,2,3,"Florida International","Northeastern",TRUE,TRUE,"401726043"
"5177685","O. Okeke",12,4,2,3,0,0,0,0,5,0,0,0,0,1,4,1,"Florida International","Northeastern",TRUE,FALSE,"401726043"
"4432143","D. Wilcox",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Florida International","Northeastern",TRUE,FALSE,"401726043"
"5242118","K. Williams",14,4,2,3,0,1,0,0,0,1,0,1,0,0,0,2,"Florida International","Northeastern",TRUE,FALSE,"401726043"
"5242116","A. Williamson",28,6,3,5,0,0,0,1,1,2,3,1,0,0,1,2,"Florida International","Northeastern",TRUE,FALSE,"401726043"
"5177687","T. Gray",16,3,1,6,0,4,1,2,1,1,1,1,0,0,1,2,"Florida International","Northeastern",TRUE,FALSE,"401726043"
"5106872","J. Grant",7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,"Florida International","Northeastern",TRUE,FALSE,"401726043"
"4700854","J. Aybar",29,14,3,8,2,4,6,6,3,1,1,3,0,0,3,3,"Florida International","Cal State Bakersfield",FALSE,TRUE,"401722321"
"5242117","V. Salatchoum",32,8,4,6,0,0,0,2,3,0,3,0,3,1,2,2,"Florida International","Cal State Bakersfield",FALSE,TRUE,"401722321"
"5242115","A. Jones",25,12,2,7,2,5,6,6,2,2,0,1,0,1,1,2,"Florida International","Cal State Bakersfield",FALSE,TRUE,"401722321"
"5106869","J. Brewer",27,4,1,5,0,1,2,5,4,3,4,1,1,0,4,0,"Florida International","Cal State Bakersfield",FALSE,TRUE,"401722321"
"4712834","D. Gittens",33,16,4,10,2,4,6,6,3,2,0,0,0,1,2,4,"Florida International","Cal State Bakersfield",FALSE,TRUE,"401722321"
"5242119","O. Ibrahim",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Florida International","Cal State Bakersfield",FALSE,FALSE,"401722321"
"5177685","O. Okeke",11,5,2,2,0,0,1,2,0,0,0,0,0,0,0,4,"Florida International","Cal State Bakersfield",FALSE,FALSE,"401722321"
