"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"4701238","C. Jackson",20,6,3,10,0,3,0,0,6,2,3,1,0,3,3,3,"New Mexico State","Kentucky",FALSE,TRUE,"401588940"
"4397867","K. Ezeagu",19,4,2,3,0,0,0,0,3,0,2,0,0,0,3,2,"New Mexico State","Kentucky",FALSE,TRUE,"401588940"
"5176770","J. Harris",31,2,1,6,0,3,0,0,2,1,1,0,1,1,1,1,"New Mexico State","Kentucky",FALSE,TRUE,"401588940"
"4741646","C. Cook",33,10,3,12,2,7,2,2,4,0,1,1,0,0,4,2,"New Mexico State","Kentucky",FALSE,TRUE,"401588940"
"4703691","J. Jackson-Posey",32,10,4,8,2,4,0,0,8,6,7,0,0,0,8,1,"New Mexico State","Kentucky",FALSE,TRUE,"401588940"
"4908062","J. Kanyanga",17,2,1,1,0,0,0,0,5,0,1,0,0,0,5,2,"New Mexico State","Kentucky",FALSE,FALSE,"401588940"
"4592486","R. Carpenter",23,9,3,10,0,4,3,3,3,1,0,0,1,2,1,4,"New Mexico State","Kentucky",FALSE,FALSE,"401588940"
"4593292","J. Rawls",25,3,1,6,1,2,0,0,0,0,3,0,0,0,0,1,"New Mexico State","Kentucky",FALSE,FALSE,"401588940"
"4701238","C. Jackson",20,13,3,6,2,3,5,6,7,2,2,1,0,3,4,2,"New Mexico State","Sul Ross State",TRUE,TRUE,"401604276"
"4397867","K. Ezeagu",20,14,5,7,0,0,4,8,9,0,1,1,0,5,4,0,"New Mexico State","Sul Ross State",TRUE,TRUE,"401604276"
"5176770","J. Harris",31,11,3,8,1,4,4,8,6,0,1,2,0,0,6,0,"New Mexico State","Sul Ross State",TRUE,TRUE,"401604276"
"4741646","C. Cook",22,4,1,6,1,5,1,2,3,0,0,1,0,0,3,0,"New Mexico State","Sul Ross State",TRUE,TRUE,"401604276"
"4703691","J. Jackson-Posey",24,6,2,8,0,1,2,2,2,4,4,1,0,0,2,3,"New Mexico State","Sul Ross State",TRUE,TRUE,"401604276"
"4908062","J. Kanyanga",14,0,0,2,0,0,0,0,6,0,0,0,1,4,2,1,"New Mexico State","Sul Ross State",TRUE,FALSE,"401604276"
"4592486","R. Carpenter",10,7,2,7,0,2,3,4,8,0,0,2,1,4,4,0,"New Mexico State","Sul Ross State",TRUE,FALSE,"401604276"
"5176768","K. Dorsey",14,10,4,5,2,3,0,2,3,0,1,0,1,0,3,1,"New Mexico State","Sul Ross State",TRUE,FALSE,"401604276"
"4593292","J. Rawls",31,15,6,12,0,0,3,3,4,4,1,1,0,0,4,0,"New Mexico State","Sul Ross State",TRUE,FALSE,"401604276"
"4592966","B. Suggs",14,4,1,3,0,1,2,5,1,1,0,0,0,0,1,2,"New Mexico State","Sul Ross State",TRUE,FALSE,"401604276"
"4701238","C. Jackson",10,0,0,3,0,2,0,0,2,0,0,1,0,0,2,3,"New Mexico State","UC Irvine",FALSE,TRUE,"401603530"
"4397867","K. Ezeagu",20,9,3,9,0,0,3,6,8,0,1,1,0,3,5,5,"New Mexico State","UC Irvine",FALSE,TRUE,"401603530"
"4703691","J. Jackson-Posey",24,9,3,4,1,1,2,2,2,2,4,1,0,1,1,5,"New Mexico State","UC Irvine",FALSE,TRUE,"401603530"
"4593292","J. Rawls",23,7,3,10,1,2,0,0,3,3,3,1,0,0,3,1,"New Mexico State","UC Irvine",FALSE,TRUE,"401603530"
"4592966","B. Suggs",13,2,1,4,0,1,0,0,0,1,0,0,0,0,0,3,"New Mexico State","UC Irvine",FALSE,TRUE,"401603530"
"4908062","J. Kanyanga",13,2,0,2,0,0,2,4,3,0,1,0,0,2,1,0,"New Mexico State","UC Irvine",FALSE,FALSE,"401603530"
"4592486","R. Carpenter",30,18,7,13,3,6,1,2,3,2,1,1,0,1,2,4,"New Mexico State","UC Irvine",FALSE,FALSE,"401603530"
"5176770","J. Harris",34,12,3,7,1,1,5,5,2,3,0,0,0,0,2,1,"New Mexico State","UC Irvine",FALSE,FALSE,"401603530"
"5176768","K. Dorsey",4,2,1,3,0,2,0,0,0,0,0,0,0,0,0,0,"New Mexico State","UC Irvine",FALSE,FALSE,"401603530"
"4741646","C. Cook",29,13,6,8,1,1,0,0,2,2,0,0,0,0,2,3,"New Mexico State","UC Irvine",FALSE,FALSE,"401603530"
"4592486","R. Carpenter",26,11,3,9,2,3,3,4,6,1,0,1,0,2,4,4,"New Mexico State","Western New Mexico",TRUE,TRUE,"401604277"
"4397867","K. Ezeagu",19,4,2,4,0,0,0,0,3,0,0,0,0,0,3,4,"New Mexico State","Western New Mexico",TRUE,TRUE,"401604277"
"5176770","J. Harris",37,24,9,14,5,8,1,1,7,0,2,1,1,0,7,1,"New Mexico State","Western New Mexico",TRUE,TRUE,"401604277"
"4741646","C. Cook",19,8,3,9,2,4,0,0,3,4,0,0,1,0,3,3,"New Mexico State","Western New Mexico",TRUE,TRUE,"401604277"
"4703691","J. Jackson-Posey",31,12,3,9,2,5,4,4,5,6,0,0,0,0,5,0,"New Mexico State","Western New Mexico",TRUE,TRUE,"401604277"
"4908062","J. Kanyanga",20,4,1,2,0,0,2,2,4,0,1,0,1,1,3,0,"New Mexico State","Western New Mexico",TRUE,FALSE,"401604277"
"4701238","C. Jackson",21,5,2,6,1,3,0,0,7,0,2,1,0,1,6,3,"New Mexico State","Western New Mexico",TRUE,FALSE,"401604277"
"4593292","J. Rawls",27,10,3,6,1,3,3,4,4,7,0,1,0,1,3,0,"New Mexico State","Western New Mexico",TRUE,FALSE,"401604277"
"4592486","R. Carpenter",20,10,4,8,0,2,2,2,3,0,1,0,0,2,1,3,"New Mexico State","Northern Colorado",TRUE,TRUE,"401594012"
"4397867","K. Ezeagu",19,1,0,2,0,0,1,2,3,0,3,1,1,1,2,5,"New Mexico State","Northern Colorado",TRUE,TRUE,"401594012"
"5176770","J. Harris",22,0,0,3,0,2,0,2,2,1,1,4,0,1,1,1,"New Mexico State","Northern Colorado",TRUE,TRUE,"401594012"
"4741646","C. Cook",33,26,8,11,5,7,5,5,2,1,0,1,0,0,2,2,"New Mexico State","Northern Colorado",TRUE,TRUE,"401594012"
