"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5106670","M. Nicholson",22,12,5,9,0,0,2,2,13,0,0,1,0,4,9,1,"Jacksonville State","LaGrange",TRUE,TRUE,"401726395"
"5177149","M. Houge",23,21,7,10,1,2,6,6,12,2,2,0,0,3,9,1,"Jacksonville State","LaGrange",TRUE,TRUE,"401726395"
"5106456","J. Franklin",25,13,5,9,1,5,2,2,1,3,0,1,0,0,1,1,"Jacksonville State","LaGrange",TRUE,TRUE,"401726395"
"4896378","J. Ituka",27,15,6,9,2,5,1,2,5,3,0,1,0,0,5,1,"Jacksonville State","LaGrange",TRUE,TRUE,"401726395"
"4703115","J. Pierre Jr.",33,24,10,18,2,5,2,2,9,3,3,0,1,1,8,0,"Jacksonville State","LaGrange",TRUE,TRUE,"401726395"
"5105645","I. Niagu",16,3,1,1,1,1,0,0,2,5,0,0,1,0,2,0,"Jacksonville State","LaGrange",TRUE,FALSE,"401726395"
"4703246","M. Brigham Jr.",26,10,4,6,0,2,2,2,9,1,1,1,0,1,8,0,"Jacksonville State","LaGrange",TRUE,FALSE,"401726395"
"5176333","K. Cotton",24,14,5,10,2,5,2,2,7,3,1,2,0,2,5,0,"Jacksonville State","LaGrange",TRUE,FALSE,"401726395"
"5106052","B. Bayela",4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,"Jacksonville State","LaGrange",TRUE,FALSE,"401726395"
"5106670","M. Nicholson",23,9,3,3,0,0,3,3,3,0,1,0,1,0,3,2,"Jacksonville State","Air Force",FALSE,TRUE,"401722149"
"5177149","M. Houge",30,7,3,5,0,0,1,3,11,0,2,0,1,2,9,1,"Jacksonville State","Air Force",FALSE,TRUE,"401722149"
"5106456","J. Franklin",36,8,2,8,2,8,2,2,2,0,1,0,0,0,2,2,"Jacksonville State","Air Force",FALSE,TRUE,"401722149"
"4896378","J. Ituka",27,7,3,12,0,1,1,1,0,2,3,2,0,0,0,3,"Jacksonville State","Air Force",FALSE,TRUE,"401722149"
"4703115","J. Pierre Jr.",32,21,8,15,3,7,2,3,2,4,2,0,0,0,2,2,"Jacksonville State","Air Force",FALSE,TRUE,"401722149"
"5105645","I. Niagu",15,0,0,0,0,0,0,0,3,2,1,0,0,2,1,3,"Jacksonville State","Air Force",FALSE,FALSE,"401722149"
"4703246","M. Brigham Jr.",16,5,1,5,0,1,3,4,8,0,2,0,0,4,4,3,"Jacksonville State","Air Force",FALSE,FALSE,"401722149"
"5176333","K. Cotton",21,10,3,6,1,3,3,3,3,1,2,1,0,1,2,5,"Jacksonville State","Air Force",FALSE,FALSE,"401722149"
"5106670","M. Nicholson",27,12,6,9,0,0,0,0,14,0,0,0,0,5,9,0,"Jacksonville State","Georgia State",TRUE,TRUE,"401724541"
"4703246","M. Brigham Jr.",28,2,0,2,0,0,2,2,4,2,2,0,0,0,4,2,"Jacksonville State","Georgia State",TRUE,TRUE,"401724541"
"5176333","K. Cotton",15,2,1,5,0,3,0,0,2,1,3,1,0,1,1,4,"Jacksonville State","Georgia State",TRUE,TRUE,"401724541"
"5106456","J. Franklin",37,19,7,15,4,12,1,2,3,1,1,2,0,0,3,1,"Jacksonville State","Georgia State",TRUE,TRUE,"401724541"
"4703115","J. Pierre Jr.",38,27,8,18,3,7,8,10,2,5,0,0,0,0,2,2,"Jacksonville State","Georgia State",TRUE,TRUE,"401724541"
"5177149","M. Houge",29,10,4,13,0,4,2,3,12,1,1,0,0,1,11,2,"Jacksonville State","Georgia State",TRUE,FALSE,"401724541"
"5105645","I. Niagu",13,0,0,0,0,0,0,0,6,1,1,0,1,1,5,0,"Jacksonville State","Georgia State",TRUE,FALSE,"401724541"
"4896378","J. Ituka",13,0,0,3,0,1,0,0,1,1,1,0,0,1,0,2,"Jacksonville State","Georgia State",TRUE,FALSE,"401724541"
"5106670","M. Nicholson",29,8,4,6,0,0,0,2,8,0,0,0,3,2,6,1,"Jacksonville State","Coastal Carolina",FALSE,TRUE,"401724536"
"4703246","M. Brigham Jr.",31,2,1,4,0,1,0,0,4,2,0,1,0,0,4,0,"Jacksonville State","Coastal Carolina",FALSE,TRUE,"401724536"
"5176333","K. Cotton",25,13,5,8,1,3,2,2,6,1,1,1,1,0,6,1,"Jacksonville State","Coastal Carolina",FALSE,TRUE,"401724536"
"5106456","J. Franklin",26,5,2,7,1,6,0,0,3,1,0,0,0,0,3,1,"Jacksonville State","Coastal Carolina",FALSE,TRUE,"401724536"
"4703115","J. Pierre Jr.",37,31,11,19,2,4,7,8,3,3,1,0,0,0,3,1,"Jacksonville State","Coastal Carolina",FALSE,TRUE,"401724536"
"5177149","M. Houge",22,6,3,6,0,1,0,0,8,0,0,0,0,2,6,2,"Jacksonville State","Coastal Carolina",FALSE,FALSE,"401724536"
"5105645","I. Niagu",7,0,0,1,0,0,0,0,1,0,0,0,1,0,1,4,"Jacksonville State","Coastal Carolina",FALSE,FALSE,"401724536"
"5252615","A. Lowery",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacksonville State","Coastal Carolina",FALSE,FALSE,"401724536"
"4896378","J. Ituka",22,6,2,3,2,2,0,0,2,2,1,0,0,0,2,2,"Jacksonville State","Coastal Carolina",FALSE,FALSE,"401724536"
"5106670","M. Nicholson",21,4,2,3,0,0,0,0,4,1,0,1,2,2,2,4,"Jacksonville State","East Carolina",TRUE,TRUE,"401722200"
"4703246","M. Brigham Jr.",33,11,3,4,0,0,5,7,6,0,1,1,0,0,6,2,"Jacksonville State","East Carolina",TRUE,TRUE,"401722200"
"5176333","K. Cotton",21,15,5,9,3,3,2,2,1,0,2,1,0,0,1,2,"Jacksonville State","East Carolina",TRUE,TRUE,"401722200"
"5106456","J. Franklin",23,5,2,5,1,3,0,0,5,1,1,0,0,1,4,0,"Jacksonville State","East Carolina",TRUE,TRUE,"401722200"
"4703115","J. Pierre Jr.",40,16,4,10,1,2,7,11,6,6,2,1,0,1,5,2,"Jacksonville State","East Carolina",TRUE,TRUE,"401722200"
"5177149","M. Houge",21,15,6,11,0,1,3,3,6,1,1,0,0,3,3,1,"Jacksonville State","East Carolina",TRUE,FALSE,"401722200"
"5105645","I. Niagu",12,2,1,1,0,0,0,0,2,2,0,0,1,1,1,0,"Jacksonville State","East Carolina",TRUE,FALSE,"401722200"
"4896378","J. Ituka",29,18,5,10,2,6,6,8,3,2,1,1,0,0,3,2,"Jacksonville State","East Carolina",TRUE,FALSE,"401722200"
"5106670","M. Nicholson",22,4,2,4,0,0,0,0,6,1,1,1,0,3,3,1,"Jacksonville State","Toledo",TRUE,TRUE,"401729763"
