"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5313671","K. Howze",19,9,3,3,0,0,3,5,3,0,1,0,2,1,2,4,"Louisiana Tech","Nevada",FALSE,TRUE,"401826895"
"5313669","A. Thomas II",17,6,2,6,0,3,2,2,2,0,0,0,0,1,1,1,"Louisiana Tech","Nevada",FALSE,TRUE,"401826895"
"4897501","W. Allen",13,0,0,2,0,1,0,0,0,1,2,3,0,0,0,4,"Louisiana Tech","Nevada",FALSE,TRUE,"401826895"
"5070505","K. Cooper",28,5,2,9,0,3,1,3,5,0,1,0,1,1,4,0,"Louisiana Tech","Nevada",FALSE,TRUE,"401826895"
"5060724","A. Bates",31,9,3,9,2,5,1,1,2,3,2,1,0,0,2,1,"Louisiana Tech","Nevada",FALSE,TRUE,"401826895"
"4897258","S. Herron",9,2,1,1,0,0,0,0,2,0,0,0,0,1,1,1,"Louisiana Tech","Nevada",FALSE,FALSE,"401826895"
"4701841","W. Jeffress",11,0,0,2,0,2,0,0,1,1,0,0,0,0,1,3,"Louisiana Tech","Nevada",FALSE,FALSE,"401826895"
"5313672","M. Martinez",12,4,2,3,0,0,0,0,1,0,1,0,3,0,1,1,"Louisiana Tech","Nevada",FALSE,FALSE,"401826895"
"5313667","D. Dudley",21,9,3,7,0,3,3,4,1,2,1,1,0,0,1,2,"Louisiana Tech","Nevada",FALSE,FALSE,"401826895"
"5254333","J. Fenner",18,1,0,1,0,1,1,2,1,2,3,1,1,1,0,1,"Louisiana Tech","Nevada",FALSE,FALSE,"401826895"
"5243118","S. Williams",21,5,2,7,1,4,0,0,2,1,1,0,1,2,0,3,"Louisiana Tech","Nevada",FALSE,FALSE,"401826895"
"5313671","K. Howze",24,6,3,4,0,0,0,0,9,1,0,2,3,1,8,1,"Louisiana Tech","Lyon",TRUE,TRUE,"401826896"
"4897501","W. Allen",18,5,2,5,1,3,0,2,9,0,2,1,0,4,5,2,"Louisiana Tech","Lyon",TRUE,TRUE,"401826896"
"5254333","J. Fenner",19,15,5,8,3,4,2,3,2,2,0,4,1,0,2,3,"Louisiana Tech","Lyon",TRUE,TRUE,"401826896"
"5243118","S. Williams",21,10,4,7,1,3,1,2,2,1,0,2,1,2,0,3,"Louisiana Tech","Lyon",TRUE,TRUE,"401826896"
"5060724","A. Bates",27,6,2,7,0,3,2,2,5,7,2,0,0,1,4,0,"Louisiana Tech","Lyon",TRUE,TRUE,"401826896"
"5313669","A. Thomas II",20,18,7,8,4,5,0,1,8,0,0,2,0,1,7,1,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"4897258","S. Herron",15,4,1,5,0,0,2,4,5,1,3,2,1,4,1,0,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"4701841","W. Jeffress",8,4,2,4,0,2,0,0,1,0,0,0,0,0,1,0,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"5263909","L. Thompson",2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"5313670","K. Rowell",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"5313667","D. Dudley",21,7,3,6,0,1,1,2,2,4,3,0,0,0,2,0,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"5070505","K. Cooper",22,16,7,10,0,0,2,4,7,1,2,2,0,2,5,4,"Louisiana Tech","Lyon",TRUE,FALSE,"401826896"
"5313671","K. Howze",26,6,3,7,0,0,0,4,9,0,2,0,1,3,6,3,"Louisiana Tech","Jackson State",TRUE,TRUE,"401826897"
"4897501","W. Allen",7,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,"Louisiana Tech","Jackson State",TRUE,TRUE,"401826897"
"5254333","J. Fenner",25,5,1,5,0,1,3,5,4,0,2,1,0,1,3,2,"Louisiana Tech","Jackson State",TRUE,TRUE,"401826897"
"5243118","S. Williams",11,3,0,2,0,2,3,3,3,1,0,1,0,0,3,2,"Louisiana Tech","Jackson State",TRUE,TRUE,"401826897"
