"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"4897577","K. Kalu",15,6,3,3,0,0,0,0,2,2,1,2,1,0,2,0,"UTEP","Sul Ross State",TRUE,TRUE,"401726432"
"4700882","O. Frazier III",24,17,7,10,0,3,3,4,4,3,0,2,1,1,3,2,"UTEP","Sul Ross State",TRUE,TRUE,"401726432"
"5177691","D. Terrell Jr.",23,7,3,6,0,0,1,4,0,3,2,5,0,0,0,2,"UTEP","Sul Ross State",TRUE,TRUE,"401726432"
"5177690","C. Camper Jr.",23,11,3,8,1,3,4,4,4,4,0,1,2,1,3,1,"UTEP","Sul Ross State",TRUE,TRUE,"401726432"
"5176789","D. Barnes",21,8,2,6,1,4,3,4,1,2,0,5,2,0,1,2,"UTEP","Sul Ross State",TRUE,TRUE,"401726432"
"5242611","D. Wickware",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"5205881","B. Mbengue",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"5106850","D. Hamilton",11,6,3,4,0,0,0,2,5,2,0,0,0,2,3,4,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"5106056","E. Jones",11,7,2,5,1,2,2,2,4,1,0,1,0,0,4,0,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"5242612","KJ Thomas",10,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"5177692","T. Horton",19,17,5,7,5,7,2,2,4,1,1,2,0,1,3,3,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"5106848","A. Holmes",4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"4602018","A. Bynum",21,20,7,9,6,8,0,0,3,3,3,0,0,1,2,0,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"4585600","B. Hebb",15,3,0,2,0,0,3,4,0,1,0,0,0,0,0,2,"UTEP","Sul Ross State",TRUE,FALSE,"401726432"
"4897577","K. Kalu",21,3,1,2,0,0,1,1,8,0,0,0,1,1,7,4,"UTEP","Utah Valley",FALSE,TRUE,"401725814"
"4700882","O. Frazier III",28,11,1,8,0,2,9,9,3,2,0,3,0,1,2,3,"UTEP","Utah Valley",FALSE,TRUE,"401725814"
"5177691","D. Terrell Jr.",14,5,2,3,0,0,1,2,1,0,2,0,0,0,1,4,"UTEP","Utah Valley",FALSE,TRUE,"401725814"
