"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5176765","C. Loofe",20,10,3,6,2,2,2,4,12,2,0,0,3,4,8,2,"Middle Tennessee","Milligan",TRUE,TRUE,"401822993"
"5176763","T. Alston",14,8,2,3,0,1,4,6,6,1,0,1,0,2,4,1,"Middle Tennessee","Milligan",TRUE,TRUE,"401822993"
"5177533","S. Smith",19,6,2,4,1,2,1,2,2,3,0,0,0,0,2,1,"Middle Tennessee","Milligan",TRUE,TRUE,"401822993"
"5106881","T. Green",22,8,3,8,2,7,0,0,1,0,0,0,0,0,1,3,"Middle Tennessee","Milligan",TRUE,TRUE,"401822993"
"4610140","K. Lands",22,21,9,12,2,3,1,1,4,3,2,2,0,0,4,0,"Middle Tennessee","Milligan",TRUE,TRUE,"401822993"
"4848642","J. Hall",11,3,1,3,1,2,0,0,2,0,1,0,2,1,1,3,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"5313679","L. Jovanovic",9,3,1,2,0,0,1,2,4,0,0,2,0,2,2,0,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"5313683","S. Wykle",13,10,4,7,2,5,0,0,2,1,1,0,2,0,2,0,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"5177651","J. Dent Jr.",14,6,2,5,2,4,0,0,7,3,1,0,1,2,5,2,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"5176188","M. Whitlock Jr.",15,3,1,6,1,5,0,0,1,0,1,0,0,0,1,2,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"5149117","J. Carter",21,12,5,10,2,5,0,0,1,8,0,4,0,0,1,0,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"4702696","A. Oglesby",20,10,4,7,2,5,0,0,3,1,0,0,0,0,3,1,"Middle Tennessee","Milligan",TRUE,FALSE,"401822993"
"5176765","C. Loofe",16,14,7,10,0,0,0,0,6,0,0,1,3,2,4,4,"Middle Tennessee","Webster",TRUE,TRUE,"401822994"
"5176763","T. Alston",11,8,4,7,0,0,0,0,6,2,0,1,0,4,2,2,"Middle Tennessee","Webster",TRUE,TRUE,"401822994"
"5177533","S. Smith",22,13,4,7,2,3,3,4,4,5,1,1,2,1,3,0,"Middle Tennessee","Webster",TRUE,TRUE,"401822994"
"5106881","T. Green",21,12,4,10,4,9,0,0,3,4,2,0,0,1,2,1,"Middle Tennessee","Webster",TRUE,TRUE,"401822994"
