"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5107069","Z. Cleveland",25,13,6,7,0,0,1,2,10,5,1,1,1,0,10,0,"Liberty","Kentucky Christian",TRUE,TRUE,"401828469"
"5242130","B. Decker Jr.",28,29,10,14,8,10,1,1,3,3,2,2,1,0,3,0,"Liberty","Kentucky Christian",TRUE,TRUE,"401828469"
"5119095","J. Harper",21,11,4,5,1,2,2,3,3,3,0,2,1,2,1,2,"Liberty","Kentucky Christian",TRUE,TRUE,"401828469"
"5107070","C. Porter",26,9,3,5,3,4,0,0,5,6,1,1,0,0,5,1,"Liberty","Kentucky Christian",TRUE,TRUE,"401828469"
"4703572","K. Metheny",26,6,3,8,0,5,0,0,6,4,0,0,0,2,4,0,"Liberty","Kentucky Christian",TRUE,TRUE,"401828469"
"5238192","R. Jones Jr.",16,10,4,6,2,4,0,0,1,0,0,0,1,1,0,4,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5313665","B. Kester",5,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5313663","T. Sorensen",4,3,1,1,1,1,0,0,1,0,0,0,0,0,1,1,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5254335","D. Grimes",10,4,1,1,0,0,2,5,2,0,0,0,0,0,2,0,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5254331","T. Drain",6,4,2,4,0,0,0,0,3,0,1,0,1,1,2,1,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"4897412","Z. Yates",12,3,1,3,1,3,0,0,2,0,1,0,1,0,2,0,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5254332","Z. Carter",17,4,2,7,0,4,0,0,4,1,2,1,0,1,3,1,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5107071","JC Shirer Jr.",4,2,1,1,0,0,0,0,2,2,1,0,0,0,2,0,"Liberty","Kentucky Christian",TRUE,FALSE,"401828469"
"5107069","Z. Cleveland",33,12,5,10,0,1,2,4,10,8,2,1,2,4,6,2,"Liberty","Charleston",TRUE,TRUE,"401827449"
"5242130","B. Decker Jr.",30,21,8,16,5,10,0,0,4,2,0,0,0,1,3,3,"Liberty","Charleston",TRUE,TRUE,"401827449"
"5119095","J. Harper",19,8,3,4,0,0,2,2,3,2,2,0,0,3,0,4,"Liberty","Charleston",TRUE,TRUE,"401827449"
"5107070","C. Porter",38,23,8,10,3,4,4,4,1,2,0,0,0,0,1,0,"Liberty","Charleston",TRUE,TRUE,"401827449"
"4703572","K. Metheny",35,18,6,10,5,8,1,2,4,2,1,2,0,0,4,0,"Liberty","Charleston",TRUE,TRUE,"401827449"
"5313663","T. Sorensen",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Charleston",TRUE,FALSE,"401827449"
"5254335","D. Grimes",7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,"Liberty","Charleston",TRUE,FALSE,"401827449"
"5238192","R. Jones Jr.",15,3,1,5,1,4,0,0,3,0,0,0,0,0,3,4,"Liberty","Charleston",TRUE,FALSE,"401827449"
"4897412","Z. Yates",12,5,1,2,0,1,3,5,1,0,0,1,0,0,1,1,"Liberty","Charleston",TRUE,FALSE,"401827449"
"4700859","J. Smith",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Liberty","Charleston",TRUE,FALSE,"401827449"
"5254332","Z. Carter",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Charleston",TRUE,FALSE,"401827449"
"5107069","Z. Cleveland",33,9,3,8,0,1,3,4,10,10,3,4,1,0,10,2,"Liberty","Florida Atlantic",TRUE,TRUE,"401826772"
"5242130","B. Decker Jr.",33,19,7,14,5,7,0,0,2,0,0,0,0,0,2,1,"Liberty","Florida Atlantic",TRUE,TRUE,"401826772"
"5119095","J. Harper",33,13,5,6,1,2,2,2,3,1,0,2,2,1,2,3,"Liberty","Florida Atlantic",TRUE,TRUE,"401826772"
"5107070","C. Porter",36,10,3,8,0,3,4,4,3,4,2,1,0,0,3,3,"Liberty","Florida Atlantic",TRUE,TRUE,"401826772"
"4703572","K. Metheny",33,28,11,16,5,10,1,1,2,2,3,0,0,1,1,1,"Liberty","Florida Atlantic",TRUE,TRUE,"401826772"
"5313665","B. Kester",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5313663","T. Sorensen",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5254335","D. Grimes",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5254331","T. Drain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5238192","R. Jones Jr.",6,3,1,3,1,3,0,0,1,0,0,0,0,0,1,3,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"4897412","Z. Yates",3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"4700859","J. Smith",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5254332","Z. Carter",14,6,2,2,1,1,1,2,3,0,0,0,0,0,3,4,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5107071","JC Shirer Jr.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Liberty","Florida Atlantic",TRUE,FALSE,"401826772"
"5107069","Z. Cleveland",28,8,4,6,0,0,0,0,10,9,4,0,0,1,9,0,"Liberty","Carolina University",TRUE,TRUE,"401828470"
"4700859","J. Smith",11,5,1,2,0,1,3,4,3,0,0,0,0,1,2,1,"Liberty","Carolina University",TRUE,TRUE,"401828470"
"5242130","B. Decker Jr.",17,11,4,8,2,5,1,1,3,1,0,1,0,0,3,0,"Liberty","Carolina University",TRUE,TRUE,"401828470"
"5119095","J. Harper",27,15,5,6,3,4,2,2,2,4,0,2,2,0,2,2,"Liberty","Carolina University",TRUE,TRUE,"401828470"
"4703572","K. Metheny",22,8,2,7,2,7,2,2,3,2,0,0,0,1,2,3,"Liberty","Carolina University",TRUE,TRUE,"401828470"
