"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5312342","E. Erkins-Ford",20,4,2,4,0,0,0,0,9,2,2,1,0,5,4,1,"Jacksonville State","Oakwood",TRUE,TRUE,"401828306"
"5312340","J. Hill",22,11,4,7,3,6,0,0,3,2,1,1,0,2,1,0,"Jacksonville State","Oakwood",TRUE,TRUE,"401828306"
"5240082","M. El Moutaouakkil",21,27,9,13,1,2,8,12,10,4,0,0,1,2,8,1,"Jacksonville State","Oakwood",TRUE,TRUE,"401828306"
"5177521","AC Bryant",16,8,2,10,0,6,4,5,3,0,0,2,0,0,3,3,"Jacksonville State","Oakwood",TRUE,TRUE,"401828306"
"5060718","J. Nash",22,7,3,4,1,1,0,0,3,4,0,1,0,1,2,0,"Jacksonville State","Oakwood",TRUE,TRUE,"401828306"
"5242122","A. Driggers",3,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
"5107805","T. Tut",10,5,1,2,0,0,3,4,3,0,2,0,1,1,2,3,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
"4709991","A. Anabitarte",10,5,2,2,0,0,1,1,5,1,0,1,1,2,3,0,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
"5312343","C. Loy",10,3,1,1,1,1,0,0,0,2,1,0,0,0,0,2,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
"5196348","B. Vungo",12,3,1,3,0,1,1,2,10,1,3,1,1,3,7,3,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
"5108777","T. Nnadozie",14,14,5,11,2,6,2,2,4,2,0,1,1,2,2,3,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
"5106456","J. Franklin",22,14,4,13,3,12,3,4,4,1,0,2,0,0,4,1,"Jacksonville State","Oakwood",TRUE,FALSE,"401828306"
