"player_id","player","MIN","PTS","FGM","FGA","3PTM","3PTA","FTM","FTA","REB","AST","TO","STL","BLK","OREB","DREB","PF","team","opponent","home","starter","game_id"
"5176665","J. West Jr.",21,11,4,5,0,0,3,3,8,2,1,1,1,3,5,3,"UTEP","UT Permian Basin",TRUE,TRUE,"401828472"
"5108719","K. Watson",20,18,6,11,1,2,5,7,8,1,0,0,1,1,7,0,"UTEP","UT Permian Basin",TRUE,TRUE,"401828472"
"5106056","E. Jones",17,13,5,10,0,3,3,5,2,0,1,0,1,0,2,3,"UTEP","UT Permian Basin",TRUE,TRUE,"401828472"
"5242612","KJ Thomas",20,5,2,4,0,0,1,1,0,7,0,2,0,0,0,3,"UTEP","UT Permian Basin",TRUE,TRUE,"401828472"
"5107455","C. Blackwell",26,9,3,8,1,3,2,3,2,4,3,2,0,0,2,2,"UTEP","UT Permian Basin",TRUE,TRUE,"401828472"
"5240267","C. Smith",9,6,1,1,1,1,3,4,1,1,0,0,0,1,0,2,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5113182","D. Tubek",14,5,2,6,0,2,1,2,5,1,1,1,0,1,4,1,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5314541","M. Mbaye",8,5,2,2,0,0,1,1,1,0,0,0,1,0,1,0,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5314540","C. Brooks",17,8,2,3,2,2,2,2,2,2,1,1,0,2,0,3,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5254337","B. Montgomery Jr.",15,3,1,2,0,0,1,3,3,0,0,1,0,0,3,1,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5242613","J. Hernandez",14,4,0,1,0,0,4,4,2,0,0,1,0,0,2,1,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5176206","LA Hayes",19,11,5,8,1,3,0,1,1,0,0,3,1,0,1,3,"UTEP","UT Permian Basin",TRUE,FALSE,"401828472"
"5176665","J. West Jr.",22,16,7,9,0,0,2,5,3,2,1,1,0,2,1,2,"UTEP","Western New Mexico",TRUE,TRUE,"401828473"
"5108719","K. Watson",17,6,3,7,0,2,0,0,7,5,2,2,0,2,5,3,"UTEP","Western New Mexico",TRUE,TRUE,"401828473"
"5106056","E. Jones",18,16,6,8,0,0,4,4,7,0,1,0,5,3,4,2,"UTEP","Western New Mexico",TRUE,TRUE,"401828473"
"5242612","KJ Thomas",16,13,6,8,0,1,1,3,1,3,2,3,0,0,1,3,"UTEP","Western New Mexico",TRUE,TRUE,"401828473"
"5107455","C. Blackwell",25,8,2,10,0,4,4,4,3,3,1,1,0,1,2,2,"UTEP","Western New Mexico",TRUE,TRUE,"401828473"
"5240267","C. Smith",7,5,2,3,1,2,0,0,3,0,1,0,1,1,2,1,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5113182","D. Tubek",14,14,6,9,2,2,0,0,2,0,1,0,1,2,0,4,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5314541","M. Mbaye",12,0,0,2,0,0,0,2,8,0,1,0,1,6,2,2,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5314540","C. Brooks",17,8,4,5,0,0,0,0,2,2,1,2,0,1,1,0,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5254337","B. Montgomery Jr.",11,0,0,1,0,0,0,3,0,0,1,0,0,0,0,1,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5242613","J. Hernandez",5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5176747","T. Watson",19,15,4,6,2,2,5,8,2,7,0,2,0,0,2,4,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5176206","LA Hayes",17,6,2,3,0,1,2,2,1,1,1,0,0,1,0,0,"UTEP","Western New Mexico",TRUE,FALSE,"401828473"
"5176665","J. West Jr.",34,14,5,12,1,4,3,4,3,2,1,0,1,2,1,3,"UTEP","Loyola Marymount",TRUE,TRUE,"401824039"
"5108719","K. Watson",24,1,0,4,0,1,1,2,3,1,3,1,0,1,2,0,"UTEP","Loyola Marymount",TRUE,TRUE,"401824039"
"5106056","E. Jones",28,10,4,8,2,3,0,0,4,0,1,0,0,1,3,3,"UTEP","Loyola Marymount",TRUE,TRUE,"401824039"
